user,lang,langnum
27905,JA,9
27906,ZH,20
27907,TR,19
27908,FR,6
27909,SV,17
27910,PT,15
27911,ES,4
27912,PT,15
27913,SV,17
27914,ES,4
27915,FR,6
27916,DE,3
27917,DE,3
27918,NL,11
27919,PT,15
27920,DE,3
27921,DE,3
27922,PT,15
27923,JA,9
27924,DE,3
27925,PT,15
27926,PT,15
27927,KO,10
27928,FR,6
27929,OTHER,13
27930,ES,4
27931,FR,6
27932,DE,3
27933,DE,3
27934,NO,12
27935,ES,4
27936,DE,3
27937,DA,2
27938,ZH,20
27939,FR,6
27940,FR,6
27941,NO,12
27942,FR,6
27943,TH,18
27944,FR,6
27945,DE,3
27946,ES,4
27947,DE,3
27948,FR,6
27949,OTHER,13
27950,DE,3
27951,ES,4
27952,FR,6
27953,TR,19
27954,CS,1
27955,ZH,20
27956,ZH,20
27957,DE,3
27958,DE,3
27959,FR,6
27960,NL,11
27961,ES,4
27962,FR,6
27963,ES,4
27964,PT,15
27965,FR,6
27966,HU,7
27967,KO,10
27968,JA,9
27969,DE,3
27970,DE,3
27971,RU,16
27972,DE,3
27973,ES,4
27974,FR,6
27975,ES,4
27976,DE,3
27977,RU,16
27978,FR,6
27979,RU,16
27980,DE,3
27981,ES,4
27982,ES,4
27983,FR,6
27984,DE,3
27985,ZH,20
27986,DE,3
27987,RU,16
27988,DE,3
27989,ES,4
27990,TR,19
27991,ES,4
27992,DE,3
27993,DE,3
27994,FR,6
27995,ES,4
27996,KO,10
27997,KO,10
27998,JA,9
27999,RU,16
28000,FR,6
28001,DE,3
28002,FR,6
28003,ZH,20
28004,DA,2
28005,FR,6
28006,PL,14
28007,DE,3
28008,RU,16
28009,DE,3
28010,OTHER,13
28011,ES,4
28012,RU,16
28013,RU,16
28014,DE,3
28015,JA,9
28016,ES,4
28017,DE,3
28018,DE,3
28019,DE,3
28020,RU,16
28021,FR,6
28022,RU,16
28023,FI,5
28024,HU,7
28025,DE,3
28026,ZH,20
28027,ES,4
28028,ES,4
28029,TR,19
28030,RU,16
28031,RU,16
28032,ZH,20
28033,RU,16
28034,PT,15
28035,DE,3
28036,PL,14
28037,ZH,20
28038,ZH,20
28039,KO,10
28040,ZH,20
28041,ZH,20
28042,ZH,20
28043,DE,3
28044,IT,8
28045,DE,3
28046,PT,15
28047,DE,3
28048,DE,3
28049,FR,6
28050,OTHER,13
28051,KO,10
28052,DE,3
28053,FR,6
28054,ZH,20
28055,DE,3
28056,ZH,20
28057,PL,14
28058,ES,4
28059,IT,8
28060,FR,6
28061,DE,3
28062,RU,16
28063,DE,3
28064,ZH,20
28065,PL,14
28066,CS,1
28067,IT,8
28068,DE,3
28069,TH,18
28070,SV,17
28071,DE,3
28072,TH,18
28073,ZH,20
28074,DE,3
28075,DE,3
28076,PT,15
28077,KO,10
28078,ES,4
28079,KO,10
28080,FR,6
28081,FR,6
28082,KO,10
28083,ZH,20
28084,SV,17
28085,FR,6
28086,ES,4
28087,RU,16
28088,KO,10
28089,SV,17
28090,ES,4
28091,ZH,20
28092,ES,4
28093,ES,4
28094,FR,6
28095,PT,15
28096,FR,6
28097,ES,4
28098,TR,19
28099,DE,3
28100,KO,10
28101,DE,3
28102,DE,3
28103,ZH,20
28104,DE,3
28105,ES,4
28106,DE,3
28107,TH,18
28108,ZH,20
28109,DE,3
28110,DE,3
28111,FR,6
28112,RU,16
28113,DE,3
28114,ES,4
28115,JA,9
28116,ZH,20
28117,ZH,20
28118,RU,16
28119,TR,19
28120,NL,11
28121,ZH,20
28122,FR,6
28123,JA,9
28124,IT,8
28125,RU,16
28126,ES,4
28127,DE,3
28128,DE,3
28129,RU,16
28130,NO,12
28131,ES,4
28132,RU,16
28133,DE,3
28134,DE,3
28135,ES,4
28136,DA,2
28137,HU,7
28138,PL,14
28139,JA,9
28140,ZH,20
28141,DE,3
28142,DE,3
28143,FR,6
28144,ZH,20
28145,ES,4
28146,ZH,20
28147,ES,4
28148,SV,17
28149,FR,6
28150,ES,4
28151,DE,3
28152,DE,3
28153,NL,11
28154,ES,4
28155,PT,15
28156,PT,15
28157,ES,4
28158,DE,3
28159,FR,6
28160,FR,6
28161,DE,3
28162,JA,9
28163,FR,6
28164,CS,1
28165,CS,1
28166,DE,3
28167,DE,3
28168,RU,16
28169,ES,4
28170,PT,15
28171,DE,3
28172,ES,4
28173,ZH,20
28174,FI,5
28175,RU,16
28176,PT,15
28177,SV,17
28178,ES,4
28179,FR,6
28180,TR,19
28181,ZH,20
28182,DE,3
28183,FR,6
28184,RU,16
28185,DE,3
28186,TR,19
28187,DE,3
28188,TH,18
28189,IT,8
28190,DE,3
28191,NL,11
28192,OTHER,13
28193,ES,4
28194,RU,16
28195,RU,16
28196,ZH,20
28197,DE,3
28198,DE,3
28199,ES,4
28200,DE,3
28201,ES,4
28202,DE,3
28203,ES,4
28204,FR,6
28205,DE,3
28206,CS,1
28207,ES,4
28208,DE,3
28209,ZH,20
28210,ZH,20
28211,ES,4
28212,DA,2
28213,KO,10
28214,DE,3
28215,FR,6
28216,KO,10
28217,ES,4
28218,FI,5
28219,FR,6
28220,FR,6
28221,ZH,20
28222,DE,3
28223,TH,18
28224,FR,6
28225,PL,14
28226,ES,4
28227,NL,11
28228,ES,4
28229,TR,19
28230,FR,6
28231,FR,6
28232,ZH,20
28233,ES,4
28234,FR,6
28235,ES,4
28236,DE,3
28237,KO,10
28238,DE,3
28239,ZH,20
28240,FR,6
28241,FR,6
28242,PT,15
28243,FR,6
28244,ZH,20
28245,IT,8
28246,FR,6
28247,DE,3
28248,FR,6
28249,DE,3
28250,JA,9
28251,PT,15
28252,RU,16
28253,FR,6
28254,FR,6
28255,PL,14
28256,ES,4
28257,ES,4
28258,SV,17
28259,KO,10
28260,DE,3
28261,ZH,20
28262,RU,16
28263,DE,3
28264,DE,3
28265,DE,3
28266,SV,17
28267,ES,4
28268,PT,15
28269,KO,10
28270,ES,4
28271,FR,6
28272,HU,7
28273,DE,3
28274,DE,3
28275,ES,4
28276,JA,9
28277,JA,9
28278,RU,16
28279,RU,16
28280,TH,18
28281,DE,3
28282,FR,6
28283,RU,16
28284,DE,3
28285,FR,6
28286,ES,4
28287,FR,6
28288,ES,4
28289,IT,8
28290,DE,3
28291,DE,3
28292,ES,4
28293,ZH,20
28294,PT,15
28295,PL,14
28296,DA,2
28297,PT,15
28298,NO,12
28299,PT,15
28300,FR,6
28301,DE,3
28302,RU,16
28303,RU,16
28304,FR,6
28305,DE,3
28306,FR,6
28307,FR,6
28308,FR,6
28309,ES,4
28310,KO,10
28311,ES,4
28312,DE,3
28313,DA,2
28314,FR,6
28315,FR,6
28316,ZH,20
28317,RU,16
28318,KO,10
28319,DE,3
28320,FR,6
28321,ES,4
28322,IT,8
28323,DE,3
28324,DE,3
28325,PL,14
28326,DE,3
28327,DE,3
28328,PT,15
28329,FR,6
28330,FR,6
28331,DE,3
28332,PT,15
28333,DE,3
28334,ES,4
28335,DE,3
28336,PT,15
28337,DE,3
28338,HU,7
28339,ZH,20
28340,FR,6
28341,JA,9
28342,RU,16
28343,JA,9
28344,DE,3
28345,IT,8
28346,DE,3
28347,FR,6
28348,IT,8
28349,CS,1
28350,RU,16
28351,IT,8
28352,PL,14
28353,PT,15
28354,DE,3
28355,DE,3
28356,FI,5
28357,DE,3
28358,CS,1
28359,DE,3
28360,ES,4
28361,PT,15
28362,PT,15
28363,FR,6
28364,ES,4
28365,NL,11
28366,FR,6
28367,ES,4
28368,DE,3
28369,ES,4
28370,ES,4
28371,DE,3
28372,ES,4
28373,OTHER,13
28374,IT,8
28375,DE,3
28376,PT,15
28377,JA,9
28378,ES,4
28379,NL,11
28380,IT,8
28381,DE,3
28382,FI,5
28383,ES,4
28384,DE,3
28385,IT,8
28386,KO,10
28387,RU,16
28388,TH,18
28389,ES,4
28390,RU,16
28391,ES,4
28392,FR,6
28393,RU,16
28394,FR,6
28395,RU,16
28396,TR,19
28397,DE,3
28398,CS,1
28399,ES,4
28400,SV,17
28401,JA,9
28402,DE,3
28403,ES,4
28404,ES,4
28405,ZH,20
28406,ES,4
28407,DE,3
28408,DE,3
28409,DE,3
28410,IT,8
28411,PL,14
28412,FR,6
28413,SV,17
28414,RU,16
28415,OTHER,13
28416,DE,3
28417,ES,4
28418,JA,9
28419,FR,6
28420,FR,6
28421,ZH,20
28422,RU,16
28423,PT,15
28424,PT,15
28425,ES,4
28426,ES,4
28427,FR,6
28428,PL,14
28429,DE,3
28430,JA,9
28431,RU,16
28432,DE,3
28433,PT,15
28434,RU,16
28435,ES,4
28436,RU,16
28437,RU,16
28438,RU,16
28439,ZH,20
28440,DE,3
28441,DE,3
28442,RU,16
28443,IT,8
28444,FR,6
28445,TH,18
28446,OTHER,13
28447,RU,16
28448,RU,16
28449,FI,5
28450,FR,6
28451,RU,16
28452,RU,16
28453,PT,15
28454,DE,3
28455,PT,15
28456,FR,6
28457,ES,4
28458,DE,3
28459,DE,3
28460,FI,5
28461,DE,3
28462,NL,11
28463,CS,1
28464,CS,1
28465,DE,3
28466,PT,15
28467,RU,16
28468,FR,6
28469,CS,1
28470,HU,7
28471,PL,14
28472,IT,8
28473,FR,6
28474,DE,3
28475,ES,4
28476,JA,9
28477,ZH,20
28478,DE,3
28479,DE,3
28480,PT,15
28481,DE,3
28482,HU,7
28483,DE,3
28484,RU,16
28485,RU,16
28486,JA,9
28487,ES,4
28488,DE,3
28489,JA,9
28490,ZH,20
28491,DE,3
28492,ES,4
28493,DE,3
28494,SV,17
28495,ES,4
28496,ES,4
28497,IT,8
28498,ES,4
28499,DA,2
28500,ES,4
28501,FR,6
28502,IT,8
28503,PT,15
28504,DE,3
28505,PT,15
28506,DE,3
28507,IT,8
28508,FR,6
28509,ES,4
28510,FR,6
28511,SV,17
28512,RU,16
28513,DE,3
28514,PT,15
28515,ES,4
28516,SV,17
28517,DA,2
28518,FR,6
28519,PT,15
28520,ZH,20
28521,DE,3
28522,FR,6
28523,FR,6
28524,FR,6
28525,PT,15
28526,RU,16
28527,DE,3
28528,DE,3
28529,PT,15
28530,OTHER,13
28531,DE,3
28532,DE,3
28533,RU,16
28534,ES,4
28535,RU,16
28536,RU,16
28537,DE,3
28538,FR,6
28539,RU,16
28540,ZH,20
28541,FR,6
28542,PT,15
28543,JA,9
28544,PT,15
28545,SV,17
28546,FI,5
28547,HU,7
28548,DA,2
28549,RU,16
28550,RU,16
28551,DE,3
28552,DE,3
28553,DE,3
28554,DE,3
28555,ES,4
28556,DE,3
28557,ZH,20
28558,ES,4
28559,DE,3
28560,PT,15
28561,RU,16
28562,DE,3
28563,FR,6
28564,TR,19
28565,ES,4
28566,IT,8
28567,RU,16
28568,PL,14
28569,HU,7
28570,TH,18
28571,ZH,20
28572,ZH,20
28573,HU,7
28574,FR,6
28575,DE,3
28576,RU,16
28577,FR,6
28578,RU,16
28579,ES,4
28580,FR,6
28581,ES,4
28582,JA,9
28583,ZH,20
28584,SV,17
28585,DE,3
28586,TH,18
28587,FR,6
28588,FR,6
28589,ES,4
28590,DE,3
28591,RU,16
28592,PT,15
28593,SV,17
28594,JA,9
28595,ES,4
28596,RU,16
28597,FR,6
28598,ES,4
28599,DE,3
28600,KO,10
28601,TH,18
28602,DE,3
28603,RU,16
28604,DE,3
28605,HU,7
28606,DE,3
28607,DE,3
28608,ZH,20
28609,SV,17
28610,ES,4
28611,RU,16
28612,FI,5
28613,PT,15
28614,DE,3
28615,RU,16
28616,FR,6
28617,DE,3
28618,JA,9
28619,RU,16
28620,JA,9
28621,DE,3
28622,RU,16
28623,KO,10
28624,FR,6
28625,FR,6
28626,DE,3
28627,DE,3
28628,FR,6
28629,ES,4
28630,PT,15
28631,ES,4
28632,FR,6
28633,ES,4
28634,KO,10
28635,ES,4
28636,SV,17
28637,FR,6
28638,ZH,20
28639,RU,16
28640,FI,5
28641,ZH,20
28642,FI,5
28643,RU,16
28644,FR,6
28645,DE,3
28646,DE,3
28647,CS,1
28648,ES,4
28649,DE,3
28650,RU,16
28651,DE,3
28652,DE,3
28653,DE,3
28654,PT,15
28655,ES,4
28656,RU,16
28657,FR,6
28658,ZH,20
28659,IT,8
28660,ES,4
28661,FR,6
28662,DE,3
28663,FR,6
28664,ZH,20
28665,ZH,20
28666,DE,3
28667,DE,3
28668,CS,1
28669,ES,4
28670,DE,3
28671,FR,6
28672,JA,9
28673,DE,3
28674,DE,3
28675,FR,6
28676,DA,2
28677,PT,15
28678,ZH,20
28679,DE,3
28680,DE,3
28681,TR,19
28682,IT,8
28683,ES,4
28684,FR,6
28685,DE,3
28686,DE,3
28687,DE,3
28688,ES,4
28689,FR,6
28690,DE,3
28691,TH,18
28692,JA,9
28693,FI,5
28694,FR,6
28695,ZH,20
28696,FR,6
28697,ES,4
28698,DE,3
28699,IT,8
28700,DE,3
28701,ES,4
28702,IT,8
28703,DE,3
28704,RU,16
28705,ES,4
28706,RU,16
28707,RU,16
28708,FR,6
28709,DE,3
28710,DE,3
28711,DE,3
28712,FR,6
28713,CS,1
28714,FI,5
28715,PL,14
28716,DE,3
28717,FR,6
28718,DE,3
28719,HU,7
28720,DE,3
28721,PT,15
28722,NL,11
28723,DE,3
28724,RU,16
28725,KO,10
28726,DE,3
28727,DE,3
28728,IT,8
28729,RU,16
28730,PT,15
28731,ES,4
28732,RU,16
28733,ES,4
28734,FR,6
28735,ES,4
28736,FR,6
28737,ZH,20
28738,IT,8
28739,SV,17
28740,ZH,20
28741,RU,16
28742,ES,4
28743,ZH,20
28744,DE,3
28745,FR,6
28746,PT,15
28747,ES,4
28748,ZH,20
28749,FR,6
28750,DE,3
28751,RU,16
28752,ES,4
28753,DE,3
28754,TH,18
28755,DE,3
28756,ZH,20
28757,DE,3
28758,KO,10
28759,FR,6
28760,OTHER,13
28761,ES,4
28762,RU,16
28763,ES,4
28764,ES,4
28765,ES,4
28766,RU,16
28767,RU,16
28768,ZH,20
28769,DE,3
28770,DE,3
28771,DE,3
28772,ES,4
28773,DE,3
28774,SV,17
28775,RU,16
28776,RU,16
28777,PT,15
28778,ZH,20
28779,PT,15
28780,FR,6
28781,PT,15
28782,TH,18
28783,FR,6
28784,DE,3
28785,ZH,20
28786,FR,6
28787,ES,4
28788,RU,16
28789,DE,3
28790,PT,15
28791,FR,6
28792,DE,3
28793,DE,3
28794,ZH,20
28795,FR,6
28796,KO,10
28797,FI,5
28798,IT,8
28799,DE,3
28800,DE,3
28801,KO,10
28802,ES,4
28803,ES,4
28804,DE,3
28805,FI,5
28806,DE,3
28807,PT,15
28808,ZH,20
28809,FI,5
28810,DE,3
28811,PT,15
28812,NO,12
28813,ZH,20
28814,DE,3
28815,RU,16
28816,TR,19
28817,RU,16
28818,ES,4
28819,TH,18
28820,PT,15
28821,DE,3
28822,HU,7
28823,DE,3
28824,ZH,20
28825,ES,4
28826,NL,11
28827,SV,17
28828,ES,4
28829,ES,4
28830,DE,3
28831,FR,6
28832,DE,3
28833,FR,6
28834,TR,19
28835,FR,6
28836,DE,3
28837,RU,16
28838,FR,6
28839,ES,4
28840,PT,15
28841,ES,4
28842,FI,5
28843,PT,15
28844,RU,16
28845,RU,16
28846,FR,6
28847,FR,6
28848,ZH,20
28849,SV,17
28850,OTHER,13
28851,PT,15
28852,DE,3
28853,DE,3
28854,ZH,20
28855,ES,4
28856,RU,16
28857,FR,6
28858,HU,7
28859,DE,3
28860,IT,8
28861,PT,15
28862,RU,16
28863,DE,3
28864,FR,6
28865,PT,15
28866,FR,6
28867,ES,4
28868,FR,6
28869,PT,15
28870,ES,4
28871,IT,8
28872,DE,3
28873,IT,8
28874,ZH,20
28875,RU,16
28876,SV,17
28877,ES,4
28878,FR,6
28879,ES,4
28880,NL,11
28881,DE,3
28882,FR,6
28883,RU,16
28884,FR,6
28885,FR,6
28886,DE,3
28887,FR,6
28888,FR,6
28889,FR,6
28890,KO,10
28891,DE,3
28892,NL,11
28893,RU,16
28894,ES,4
28895,DE,3
28896,IT,8
28897,ZH,20
28898,DE,3
28899,RU,16
28900,DE,3
28901,IT,8
28902,FR,6
28903,DE,3
28904,NL,11
28905,DE,3
28906,PL,14
28907,RU,16
28908,ES,4
28909,ES,4
28910,FR,6
28911,ES,4
28912,ES,4
28913,IT,8
28914,ES,4
28915,ES,4
28916,TR,19
28917,PT,15
28918,FR,6
28919,TH,18
28920,ZH,20
28921,FR,6
28922,ES,4
28923,RU,16
28924,DE,3
28925,JA,9
28926,DE,3
28927,DE,3
28928,KO,10
28929,PL,14
28930,ZH,20
28931,FR,6
28932,DE,3
28933,FR,6
28934,ZH,20
28935,ES,4
28936,IT,8
28937,JA,9
28938,IT,8
28939,DE,3
28940,ES,4
28941,CS,1
28942,PT,15
28943,RU,16
28944,TH,18
28945,FR,6
28946,FR,6
28947,RU,16
28948,FR,6
28949,IT,8
28950,DE,3
28951,ES,4
28952,RU,16
28953,FR,6
28954,ZH,20
28955,FI,5
28956,DE,3
28957,FR,6
28958,DE,3
28959,TR,19
28960,IT,8
28961,FR,6
28962,ZH,20
28963,TR,19
28964,FI,5
28965,DE,3
28966,DA,2
28967,PL,14
28968,RU,16
28969,FR,6
28970,ES,4
28971,ES,4
28972,DE,3
28973,PL,14
28974,DE,3
28975,ZH,20
28976,OTHER,13
28977,FR,6
28978,DE,3
28979,ZH,20
28980,DE,3
28981,FR,6
28982,ES,4
28983,RU,16
28984,FR,6
28985,IT,8
28986,ZH,20
28987,FR,6
28988,FR,6
28989,ES,4
28990,ZH,20
28991,DE,3
28992,FR,6
28993,NO,12
28994,ES,4
28995,RU,16
28996,ES,4
28997,ES,4
28998,ES,4
28999,ZH,20
29000,RU,16
29001,DE,3
29002,FR,6
29003,ZH,20
29004,ZH,20
29005,TH,18
29006,FR,6
29007,DE,3
29008,PT,15
29009,FR,6
29010,RU,16
29011,ZH,20
29012,ES,4
29013,ES,4
29014,TR,19
29015,HU,7
29016,ZH,20
29017,DE,3
29018,DE,3
29019,DE,3
29020,NL,11
29021,DA,2
29022,PT,15
29023,ES,4
29024,RU,16
29025,PT,15
29026,HU,7
29027,FR,6
29028,RU,16
29029,ES,4
29030,DE,3
29031,SV,17
29032,PT,15
29033,ES,4
29034,RU,16
29035,TH,18
29036,DE,3
29037,DE,3
29038,FR,6
29039,ES,4
29040,DE,3
29041,IT,8
29042,IT,8
29043,ES,4
29044,ZH,20
29045,DE,3
29046,DE,3
29047,DE,3
29048,FR,6
29049,ES,4
29050,KO,10
29051,PT,15
29052,DE,3
29053,NL,11
29054,DE,3
29055,ES,4
29056,FR,6
29057,DE,3
29058,JA,9
29059,ES,4
29060,ES,4
29061,KO,10
29062,PL,14
29063,PL,14
29064,TR,19
29065,ES,4
29066,NL,11
29067,FR,6
29068,DE,3
29069,JA,9
29070,DE,3
29071,FR,6
29072,RU,16
29073,FR,6
29074,FR,6
29075,SV,17
29076,ES,4
29077,DE,3
29078,DE,3
29079,PL,14
29080,DE,3
29081,DE,3
29082,ZH,20
29083,FR,6
29084,FR,6
29085,TR,19
29086,DE,3
29087,DE,3
29088,HU,7
29089,ES,4
29090,DE,3
29091,IT,8
29092,DA,2
29093,ES,4
29094,FR,6
29095,DE,3
29096,FR,6
29097,RU,16
29098,RU,16
29099,DA,2
29100,RU,16
29101,FR,6
29102,RU,16
29103,FR,6
29104,FR,6
29105,ZH,20
29106,DE,3
29107,ZH,20
29108,ES,4
29109,ES,4
29110,ES,4
29111,RU,16
29112,FR,6
29113,FR,6
29114,DE,3
29115,RU,16
29116,ZH,20
29117,ZH,20
29118,IT,8
29119,JA,9
29120,DE,3
29121,KO,10
29122,PT,15
29123,TR,19
29124,JA,9
29125,DE,3
29126,FR,6
29127,FR,6
29128,KO,10
29129,FI,5
29130,ES,4
29131,RU,16
29132,ES,4
29133,PT,15
29134,ES,4
29135,RU,16
29136,RU,16
29137,DE,3
29138,ES,4
29139,RU,16
29140,SV,17
29141,RU,16
29142,IT,8
29143,ES,4
29144,ES,4
29145,JA,9
29146,FR,6
29147,FI,5
29148,PT,15
29149,DE,3
29150,DE,3
29151,FR,6
29152,DE,3
29153,RU,16
29154,TH,18
29155,FR,6
29156,DE,3
29157,FI,5
29158,FI,5
29159,FR,6
29160,FI,5
29161,NL,11
29162,DE,3
29163,CS,1
29164,KO,10
29165,ZH,20
29166,FR,6
29167,KO,10
29168,IT,8
29169,TH,18
29170,FR,6
29171,ES,4
29172,PL,14
29173,DE,3
29174,DE,3
29175,ZH,20
29176,NL,11
29177,ZH,20
29178,DE,3
29179,RU,16
29180,CS,1
29181,DE,3
29182,CS,1
29183,FR,6
29184,FR,6
29185,RU,16
29186,DE,3
29187,ZH,20
29188,DE,3
29189,TH,18
29190,DE,3
29191,DE,3
29192,DE,3
29193,RU,16
29194,ZH,20
29195,ES,4
29196,DE,3
29197,DE,3
29198,ES,4
29199,DE,3
29200,DE,3
29201,IT,8
29202,DE,3
29203,HU,7
29204,DE,3
29205,ES,4
29206,DE,3
29207,OTHER,13
29208,DE,3
29209,DE,3
29210,IT,8
29211,DE,3
29212,NL,11
29213,ZH,20
29214,DE,3
29215,OTHER,13
29216,DE,3
29217,FR,6
29218,ES,4
29219,FR,6
29220,RU,16
29221,DE,3
29222,RU,16
29223,TH,18
29224,CS,1
29225,FR,6
29226,FR,6
29227,PT,15
29228,RU,16
29229,ES,4
29230,DE,3
29231,FR,6
29232,FR,6
29233,ZH,20
29234,DE,3
29235,JA,9
29236,DE,3
29237,DE,3
29238,FR,6
29239,KO,10
29240,RU,16
29241,ES,4
29242,DE,3
29243,KO,10
29244,TR,19
29245,ZH,20
29246,PT,15
29247,FR,6
29248,PT,15
29249,ES,4
29250,DE,3
29251,DE,3
29252,PL,14
29253,RU,16
29254,TR,19
29255,RU,16
29256,DE,3
29257,ZH,20
29258,TH,18
29259,DE,3
29260,ES,4
29261,PT,15
29262,HU,7
29263,ZH,20
29264,DE,3
29265,HU,7
29266,DE,3
29267,ES,4
29268,JA,9
29269,TH,18
29270,DE,3
29271,DE,3
29272,RU,16
29273,FR,6
29274,NL,11
29275,DE,3
29276,DE,3
29277,ES,4
29278,ES,4
29279,HU,7
29280,ES,4
29281,ZH,20
29282,FR,6
29283,JA,9
29284,FR,6
29285,ZH,20
29286,SV,17
29287,FR,6
29288,PT,15
29289,TH,18
29290,PT,15
29291,RU,16
29292,DE,3
29293,FR,6
29294,FR,6
29295,KO,10
29296,FR,6
29297,DE,3
29298,KO,10
29299,RU,16
29300,RU,16
29301,FI,5
29302,ES,4
29303,PL,14
29304,DE,3
29305,IT,8
29306,SV,17
29307,ZH,20
29308,KO,10
29309,DE,3
29310,ZH,20
29311,DA,2
29312,DE,3
29313,PT,15
29314,SV,17
29315,FR,6
29316,SV,17
29317,DE,3
29318,PT,15
29319,DE,3
29320,ZH,20
29321,RU,16
29322,IT,8
29323,PT,15
29324,ZH,20
29325,JA,9
29326,JA,9
29327,PT,15
29328,ZH,20
29329,ES,4
29330,ZH,20
29331,ZH,20
29332,FR,6
29333,FR,6
29334,PT,15
29335,FR,6
29336,KO,10
29337,ES,4
29338,ZH,20
29339,DE,3
29340,TR,19
29341,DE,3
29342,ES,4
29343,JA,9
29344,FR,6
29345,RU,16
29346,ES,4
29347,DE,3
29348,ES,4
29349,DE,3
29350,FR,6
29351,PL,14
29352,CS,1
29353,ES,4
29354,FR,6
29355,FR,6
29356,TH,18
29357,DE,3
29358,ES,4
29359,DA,2
29360,DE,3
29361,FR,6
29362,DE,3
29363,IT,8
29364,SV,17
29365,DE,3
29366,PL,14
29367,HU,7
29368,TR,19
29369,PL,14
29370,NL,11
29371,CS,1
29372,DE,3
29373,FR,6
29374,PT,15
29375,PT,15
29376,FR,6
29377,FR,6
29378,DA,2
29379,IT,8
29380,PL,14
29381,SV,17
29382,ES,4
29383,RU,16
29384,FR,6
29385,FR,6
29386,ES,4
29387,HU,7
29388,DE,3
29389,FI,5
29390,TH,18
29391,RU,16
29392,HU,7
29393,CS,1
29394,DE,3
29395,NO,12
29396,HU,7
29397,DE,3
29398,JA,9
29399,SV,17
29400,PT,15
29401,SV,17
29402,DE,3
29403,SV,17
29404,TH,18
29405,DE,3
29406,IT,8
29407,NL,11
29408,NL,11
29409,TR,19
29410,DE,3
29411,SV,17
29412,DE,3
29413,DE,3
29414,FR,6
29415,ES,4
29416,FR,6
29417,KO,10
29418,IT,8
29419,SV,17
29420,FR,6
29421,RU,16
29422,FR,6
29423,RU,16
29424,DE,3
29425,RU,16
29426,DE,3
29427,ES,4
29428,ES,4
29429,PT,15
29430,ES,4
29431,RU,16
29432,ZH,20
29433,ZH,20
29434,PT,15
29435,HU,7
29436,NL,11
29437,NL,11
29438,RU,16
29439,FR,6
29440,DE,3
29441,FR,6
29442,RU,16
29443,KO,10
29444,FR,6
29445,KO,10
29446,DE,3
29447,DE,3
29448,ES,4
29449,ES,4
29450,DE,3
29451,DE,3
29452,CS,1
29453,DE,3
29454,ES,4
29455,DE,3
29456,FI,5
29457,ZH,20
29458,ZH,20
29459,FR,6
29460,PT,15
29461,RU,16
29462,HU,7
29463,IT,8
29464,NO,12
29465,DE,3
29466,RU,16
29467,ES,4
29468,NO,12
29469,DE,3
29470,FR,6
29471,NO,12
29472,PT,15
29473,ES,4
29474,DE,3
29475,FR,6
29476,DE,3
29477,PL,14
29478,SV,17
29479,ZH,20
29480,DA,2
29481,DE,3
29482,FR,6
29483,RU,16
29484,ES,4
29485,IT,8
29486,FR,6
29487,ZH,20
29488,FR,6
29489,IT,8
29490,ZH,20
29491,DE,3
29492,DE,3
29493,FR,6
29494,RU,16
29495,DE,3
29496,DE,3
29497,KO,10
29498,FR,6
29499,FR,6
29500,KO,10
29501,ZH,20
29502,DE,3
29503,CS,1
29504,TH,18
29505,FR,6
29506,RU,16
29507,FR,6
29508,SV,17
29509,FR,6
29510,TR,19
29511,DE,3
29512,FR,6
29513,DE,3
29514,PL,14
29515,DE,3
29516,ZH,20
29517,PT,15
29518,DE,3
29519,ZH,20
29520,DE,3
29521,ZH,20
29522,ES,4
29523,KO,10
29524,NL,11
29525,KO,10
29526,NL,11
29527,PT,15
29528,DE,3
29529,RU,16
29530,KO,10
29531,PT,15
29532,DE,3
29533,FI,5
29534,DE,3
29535,FR,6
29536,RU,16
29537,FR,6
29538,RU,16
29539,DE,3
29540,ES,4
29541,PT,15
29542,ES,4
29543,KO,10
29544,DE,3
29545,DE,3
29546,DE,3
29547,DE,3
29548,PT,15
29549,DE,3
29550,IT,8
29551,DE,3
29552,FR,6
29553,PT,15
29554,FR,6
29555,DE,3
29556,RU,16
29557,DE,3
29558,FR,6
29559,DE,3
29560,DE,3
29561,NO,12
29562,FR,6
29563,DE,3
29564,DE,3
29565,DE,3
29566,DE,3
29567,ZH,20
29568,FR,6
29569,ZH,20
29570,PT,15
29571,PT,15
29572,FR,6
29573,RU,16
29574,ZH,20
29575,DE,3
29576,DE,3
29577,ZH,20
29578,FR,6
29579,DE,3
29580,FI,5
29581,FR,6
29582,PL,14
29583,RU,16
29584,RU,16
29585,DE,3
29586,FR,6
29587,FR,6
29588,ES,4
29589,ZH,20
29590,DE,3
29591,ZH,20
29592,PT,15
29593,ES,4
29594,FR,6
29595,DE,3
29596,FR,6
29597,PL,14
29598,TH,18
29599,PT,15
29600,DE,3
29601,PT,15
29602,RU,16
29603,FR,6
29604,ZH,20
29605,FR,6
29606,DE,3
29607,DE,3
29608,FR,6
29609,ES,4
29610,DE,3
29611,PL,14
29612,FR,6
29613,ZH,20
29614,KO,10
29615,ZH,20
29616,DE,3
29617,PT,15
29618,PT,15
29619,PT,15
29620,RU,16
29621,FR,6
29622,TR,19
29623,FR,6
29624,PL,14
29625,ES,4
29626,FR,6
29627,IT,8
29628,ES,4
29629,ES,4
29630,PT,15
29631,DE,3
29632,DE,3
